target,source,group,long,lat
Tirana Biennale,Halil Altindere,2,NA,NA
Tisch School,Wafaa Bilal,2,NA,NA
Tiznit,Mohamed El Mahdaoui,1,-9.732157,29.69339
Tokyo,Hrair Sarkissian,1,139.6917,35.68949
Tokyo,Shahzia Sikander,1,139.6917,35.68949
Tokyo,Ziad Antar,1,139.6917,35.68949
Tokyo,Lamia Joreige,1,139.6917,35.68949
Tokyo,Ahmed Mater,1,139.6917,35.68949
Tokyo,N.S. Harsha,1,139.6917,35.68949
Tokyo,Mohamed Abdelkarim,1,139.6917,35.68949
Tokyo,Jananne Al-Ani,1,139.6917,35.68949
Tokyo,mounir fatmi,1,139.6917,35.68949
Tokyo,Firoz Mahmud,1,139.6917,35.68949
Tokyo,Simryn Gill,1,139.6917,35.68949
Tokyo,Haroon Mirza ,1,139.6917,35.68949
Tokyo,Monir Shahroudy Farmanfarmaian,1,139.6917,35.68949
Tokyo,Adel Abidin,1,139.6917,35.68949
Tokyo,Nevin Aladag,1,139.6917,35.68949
Tokyo,Tarek Al-Ghoussein,1,139.6917,35.68949
Tokyo,Mouna Karray,1,139.6917,35.68949
Tokyo Metropolitan Museum,Ahmad Morshedloo,2,NA,NA
Tokyo University of the Arts,Firoz Mahmud,2,NA,NA
Tongue,Meriç Algün Ringborg ,1,-4.417472,58.47615
Toronto,Wafaa Bilal,1,-79.38318,43.65323
Toronto,Basma Al Sharif,1,-79.38318,43.65323
Toronto,Hani Al Ghayhab,1,-79.38318,43.65323
Toronto,Laurent Grasso,1,-79.38318,43.65323
Toronto,Jayce Salloum,1,-79.38318,43.65323
Toronto,Abbas Akhavan,1,-79.38318,43.65323
Toronto,Adel Abidin,1,-79.38318,43.65323
Toronto,Steve Reinke,1,-79.38318,43.65323
Toronto,CAMP,1,-79.38318,43.65323
Toronto International,Basma Al Sharif,2,NA,NA
Toulouse,Yazid Oulab,1,1.444209,43.60465
Toulouse,Djamel Kokene,1,1.444209,43.60465
Toulouse,Abdelkader Benchamma,1,1.444209,43.60465
Toulouse,Fayçal Baghriche ,1,1.444209,43.60465
Town Museum,Mouna Karray,2,NA,NA
Townhouse Gallery,Setareh Shahbazi,2,NA,NA
Townhouse Gallery,Doa Aly,2,NA,NA
Townhouse Gallery,Lara Baladi,2,NA,NA
Townhouse Gallery,Sherif El Azma,2,NA,NA
Townhouse Gallery,Basim Magdy ,2,NA,NA
Townhouse Gallery,Susan Hefuna,2,NA,NA
Townhouse Gallery,Fouad Elkoury,2,NA,NA
Townhouse Gallery,Lamia Joreige,2,NA,NA
Townhouse Gallery,Mona Marzouk,2,NA,NA
Townhouse Gallery,Ayman Ramadan,2,NA,NA
Townhouse Gallery,Iman Issa,2,NA,NA
Transmediale,Sharif Waked,2,NA,NA
Transmediale,Raed Yassin,2,NA,NA
Transmediale,Basim Magdy ,2,NA,NA
Triangle Arts Trust,Hamra Abbas,2,NA,NA
Trinity Square,Abbas Akhavan,1,-77.39383,39.03713
Tripoli,Samira Badran,1,13.10484,32.81331
Tripoli,Daoud Corm,1,13.10484,32.81331
Tripoli,Rania Attieh,1,13.10484,32.81331
Tripoli,Khaled Sabsabi,1,13.10484,32.81331
Tripoli,Arwa Abouon,1,13.10484,32.81331
Trondheim,YOVO! YOVO!,1,10.39505,63.43051
TSOA Department of Photography,Wafaa Bilal,2,NA,NA
Tufts University,Jowhara AlSaud,2,NA,NA
Tunis,Amina Menia,1,9.537499,33.88692
Tunis,Mouna Karray,1,9.537499,33.88692
Tunis,Wafa Hourani,1,9.537499,33.88692
Tunis,Néjib Belkadhi,1,9.537499,33.88692
Tunis,Nadia Kaabi-Linke,1,9.537499,33.88692
Tunis,Ismaïl Bahri,1,9.537499,33.88692
Tunisia,Abdulhalim Radwi,1,9.537499,33.88692
Tunisia,Kamarstudios ,1,9.537499,33.88692
Tunisia,Hala Elkoussy,1,9.537499,33.88692
Tunisia,Nacera Belaza,1,9.537499,33.88692
Tunisia,Mouna Karray,1,9.537499,33.88692
Tunisia,Amina Menia,1,9.537499,33.88692
Tunisia,Ismaïl Bahri,1,9.537499,33.88692
Tunisia,Noma Omran,1,9.537499,33.88692
Tunisian,Arwa Abouon,3,NA,NA
Tunisian,Nadia Kaabi-Linke,3,NA,NA
Turin,Pascal Hachem,1,7.686857,45.07031
Turin,Djamel Kokene,1,7.686857,45.07031
Turin,Ismaïl Bahri,1,7.686857,45.07031
Turin,Nadia Ayari,1,7.686857,45.07031
Turin,Mona Hatoum,1,7.686857,45.07031
Turkey,Ninar Esber,1,35.24332,38.96375
Turkey,Hrair Sarkissian,1,35.24332,38.96375
Turkey,Jalal Toufic,1,35.24332,38.96375
Turkey,Aras Özgün,1,35.24332,38.96375
Turkey,Işıl Eğrikavuk,1,35.24332,38.96375
Turkey,Hala Elkoussy,1,35.24332,38.96375
Turkey,Nevin Aladag,1,35.24332,38.96375
Turkey,Nasser Al Maimoon,1,35.24332,38.96375
Turkey,Halil Altindere,1,35.24332,38.96375
Turkey,Ayşe Erkmen,1,35.24332,38.96375
Turkey,Wael Shawky,1,35.24332,38.96375
Turkey,Diana Al Hadid,1,35.24332,38.96375
Turkey,Nil Yalter,1,35.24332,38.96375
Turkey,Runa Islam,1,35.24332,38.96375
Turkey,Shahzia Sikander,1,35.24332,38.96375
Turkey,Basim Magdy ,1,35.24332,38.96375
Turkish,Seif Wanly,3,NA,NA
Turkish,Halil Altindere,3,NA,NA
Turkish,Başak Ertür,3,NA,NA
Turkish,Ziad Antar,3,NA,NA
Turkish,Fahrelnissa Zeid,3,NA,NA
Turkish,Adham Wanly,3,NA,NA
Turkish,Aras Özgün,3,NA,NA
UAE Board,Nasir Nasrallah,2,NA,NA
Ukraine,Basim Magdy ,1,31.16558,48.37943
Umm Al-Qura University,Yousef Jaha,2,NA,NA
Undo Foundation,Haris Epaminonda,2,NA,NA
Unilever,Saeed Salem,2,NA,NA
Union of Arab Artists,Mohanna Durra,2,NA,NA
United Arab Emirates,Reem Al Ghaith,1,53.84782,23.42408
United Arab Emirates,CAMP,1,53.84782,23.42408
United Arab Emirates,Ala Ebtekar,1,53.84782,23.42408
United Arab Emirates,Shaikha Al Mazrou,1,53.84782,23.42408
United Arab Emirates,Larissa Sansour,1,53.84782,23.42408
United Arab Emirates,Jessica Mein,1,53.84782,23.42408
United Arab Emirates,Hassan Massoudy,1,53.84782,23.42408
United Arab Emirates,Walid Siti,1,53.84782,23.42408
United Arab Emirates,Ebtisam Abdulaziz,1,53.84782,23.42408
United Arab Emirates,Mounir Al-Shaarani,1,53.84782,23.42408
United Arab Emirates,Khaled Jarrar,1,53.84782,23.42408
United Arab Emirates,Rashid Masharawi,1,53.84782,23.42408
United Arab Emirates,Wafaa Bilal,1,53.84782,23.42408
United Arab Emirates,Ziad Antar,1,53.84782,23.42408
United Arab Emirates,Marwan Rechmaoui,1,53.84782,23.42408
United Arab Emirates,Susan Hefuna,1,53.84782,23.42408
United Arab Emirates,Tarek Atoui,1,53.84782,23.42408
United Arab Emirates,Ammar Al Attar,1,53.84782,23.42408
United Arab Emirates,Jayce Salloum,1,53.84782,23.42408
United Arab Emirates,Rula Halawani,1,53.84782,23.42408
United Arab Emirates,Tarek Al-Ghoussein,1,53.84782,23.42408
United Arab Emirates,Zoulikha-Bouabdellah,1,53.84782,23.42408
United Arab Emirates,Farshid Maleki,1,53.84782,23.42408
United Arab Emirates,Hassan Sharif,1,53.84782,23.42408
United Arab Emirates,Adel Abidin,1,53.84782,23.42408
United Arab Emirates,Wissam Shawkat,1,53.84782,23.42408
United Arab Emirates,Nasir Nasrallah,1,53.84782,23.42408
United Arab Emirates,Hrair Sarkissian,1,53.84782,23.42408
United Arab Emirates,Lantian Xie,1,53.84782,23.42408
United Arab Emirates,Eungie Joo,1,53.84782,23.42408
United Arab Emirates,Moataz Nasr,1,53.84782,23.42408
United Arab Emirates,Abdullah Al Saadi,1,53.84782,23.42408
United Arab Emirates,Zeinab Al Hashemi,1,53.84782,23.42408
United Arab Emirates,Zineb Sedira,1,53.84782,23.42408
United Arab Emirates,Shadi Ghadirian,1,53.84782,23.42408
United Arab Emirates,Jalal Toufic,1,53.84782,23.42408
United Arab Emirates,Haig Aivazian,1,53.84782,23.42408
United Arab Emirates,Diana Al Hadid,1,53.84782,23.42408
United Arab Emirates,Abbas Akhavan,1,53.84782,23.42408
United Arab Emirates,Fatima Al Qadiri,1,53.84782,23.42408
United Arab Emirates,Mohammed Melehi,1,53.84782,23.42408
United Arab Emirates,Sami Al Turki,1,53.84782,23.42408
United Arab Emirates,Lamya Gargash,1,53.84782,23.42408
United Arab Emirates,Lamia Joreige,1,53.84782,23.42408
United Arab Emirates,Sharif Waked,1,53.84782,23.42408
United Arab Emirates,Manal Al Dowayan,1,53.84782,23.42408
United Arab Emirates,mounir fatmi,1,53.84782,23.42408
United Arab Emirates,Marwa Rustam,1,53.84782,23.42408
United Arab Emirates,Hala Elkoussy,1,53.84782,23.42408
United Arab Emirates,Mohammed Kazem,1,53.84782,23.42408
United Arab Emirates University,Abdullah Al Saadi,2,NA,NA
United Kingdom,Hassan Massoudy,1,-3.435973,55.37805
United Kingdom,Sara Naim,1,-3.435973,55.37805
United Kingdom,Golnaz Fathi,1,-3.435973,55.37805
United Kingdom,Marwan Rechmaoui,1,-3.435973,55.37805
United Kingdom,Anri Sala,1,-3.435973,55.37805
United Kingdom,Amina Menia,1,-3.435973,55.37805
United Kingdom,Cevdet Erek,1,-3.435973,55.37805
United Kingdom,Susan Hefuna,1,-3.435973,55.37805
United Kingdom,Haroon Mirza ,1,-3.435973,55.37805
United Kingdom,Sulayman Al Bassam,1,-3.435973,55.37805
United Kingdom,Musaed Alhulis,1,-3.435973,55.37805
United Kingdom,Hamra Abbas,1,-3.435973,55.37805
United Kingdom,Larissa Sansour,1,-3.435973,55.37805
United Kingdom,Nevin Aladag,1,-3.435973,55.37805
United Kingdom,Samiah Khashoggi,1,-3.435973,55.37805
United Kingdom,Hala Elkoussy,1,-3.435973,55.37805
United Kingdom,Ismaïl Bahri,1,-3.435973,55.37805
United Kingdom,Lamia Joreige,1,-3.435973,55.37805
United Kingdom,Latifa Echakhch,1,-3.435973,55.37805
United Kingdom,Mona Marzouk,1,-3.435973,55.37805
United Kingdom,Monir Shahroudy Farmanfarmaian,1,-3.435973,55.37805
United Kingdom,Adel Abidin,1,-3.435973,55.37805
United Kingdom,David Claerbout,1,-3.435973,55.37805
United Kingdom,Yto Barrada,1,-3.435973,55.37805
United Kingdom,Raqs Media Collective,1,-3.435973,55.37805
United Kingdom,Farshid Maleki,1,-3.435973,55.37805
United Kingdom,Melik Ohanian,1,-3.435973,55.37805
United Kingdom,Lawrence Abu Hamdan ,1,-3.435973,55.37805
United Kingdom,Khaled Jarrar,1,-3.435973,55.37805
United Kingdom,Rasheed Araeen,1,-3.435973,55.37805
United Kingdom,Hrair Sarkissian,1,-3.435973,55.37805
United Kingdom,Aisha Khalid,1,-3.435973,55.37805
United Kingdom,Shahpour Pouyan,1,-3.435973,55.37805
United Kingdom,Raeda Saadeh,1,-3.435973,55.37805
United Kingdom,Darvish Fakhr,1,-3.435973,55.37805
United Kingdom,Amar Kanwar,1,-3.435973,55.37805
United Kingdom,Diana Al Hadid,1,-3.435973,55.37805
United Kingdom,CAMP,1,-3.435973,55.37805
United Kingdom,Jananne Al-Ani,1,-3.435973,55.37805
United Kingdom,Ahmed El Attar,1,-3.435973,55.37805
United Kingdom,Zineb Sedira,1,-3.435973,55.37805
United Kingdom,Yazan Khalili,1,-3.435973,55.37805
United Kingdom,Wael Shawky,1,-3.435973,55.37805
United Kingdom,Sarah Al Abdali,1,-3.435973,55.37805
United Kingdom,Nadia Kaabi-Linke,1,-3.435973,55.37805
United Kingdom,Moataz Nasr,1,-3.435973,55.37805
United Kingdom,Walid Siti,1,-3.435973,55.37805
United Kingdom,Walid Raad,1,-3.435973,55.37805
United Kingdom,Runa Islam,1,-3.435973,55.37805
United Kingdom,Derek Ogbourne,1,-3.435973,55.37805
United Kingdom,Fatima Al Qadiri,1,-3.435973,55.37805
United Kingdom,Sahand Hesamiyan,1,-3.435973,55.37805
United Kingdom,Jayce Salloum,1,-3.435973,55.37805
United Kingdom,Jawad Al Malhi,1,-3.435973,55.37805
United Kingdom,Rana Begum,1,-3.435973,55.37805
United Kingdom,Mounir Al-Shaarani,1,-3.435973,55.37805
United Kingdom,Jalal Toufic,1,-3.435973,55.37805
United Kingdom,Zeinab Al Hashemi,1,-3.435973,55.37805
United Kingdom,Ammar Al Attar,1,-3.435973,55.37805
United Kingdom,Ayreen Anastas,1,-3.435973,55.37805
United Kingdom,Abbas Akhavan,1,-3.435973,55.37805
United Kingdom,EFFAT ABDULLAH FADAG,1,-3.435973,55.37805
United Kingdom,Muzamil Choudhury,1,-3.435973,55.37805
United Kingdom,Meriç Algün Ringborg ,1,-3.435973,55.37805
United Nations,Ahmed Cherkaoui,2,NA,NA
United Nations,Manal Al Dowayan,2,NA,NA
United Nations,César Gemayel,2,NA,NA
United Nations,Khalid al-Jader,2,NA,NA
United Nations,Shohreh Mehran,2,NA,NA
University Art Museum,Asad Faulwell,2,NA,NA
University of Baghdad,Suad Al Attar,2,NA,NA
University of Baghdad,Mohammed Ghani Hikmat,2,NA,NA
University of Bahrain,Waheeda Malullah,2,NA,NA
University of Bahrain,Marwa Rustam,2,NA,NA
University of Balamand,Tony Chakar,2,NA,NA
University of Basra,Wissam Shawkat,2,NA,NA
University of Bordeaux,Abdelfattah Kilito,2,NA,NA
University of Brasilia,Karim Aïnouz,2,NA,NA
University of Cairo,Youssef Nabil,2,NA,NA
University of California,Jayce Salloum,2,NA,NA
University of California,Almagul Menlibayeva,2,NA,NA
University of California,Rayyane Tabet,2,NA,NA
University of California,Shirin Neshat,2,NA,NA
University of California,Sherin Guirguis,2,NA,NA
University of California,Eungie Joo,2,NA,NA
University of Chicago,Ayman Ramadan,2,NA,NA
University of Colarado,Driss Ouadahi,2,NA,NA
University of Colorado,Sama Alshaibi,2,NA,NA
University of Damascus,Mounir Al-Shaarani,2,NA,NA
University of Damascus,Kassab Bachi,2,NA,NA
University of Edinburgh,Sulayman Al Bassam,2,NA,NA
University of Huddersfield,Musaed Alhulis,2,NA,NA
University of Illinois,Basma Al Sharif,2,NA,NA
University of Iowa,Tarek Halaby,2,NA,NA
University of Kassel,Ayşe Erkmen,2,NA,NA
University of Kingston,Samiah Khashoggi,2,NA,NA
University of London,Yazan Khalili,2,NA,NA
University of London,Haroon Mirza ,2,NA,NA
University of London,Hala Elkoussy,2,NA,NA
University of London,Mai Al Ibrashy,2,NA,NA
University of London,Noura Bouzo,2,NA,NA
University of Melbourne,Raafat Ishak,2,NA,NA
University of Michigan,Matt Saunders,2,NA,NA
University of Nevada,Sherin Guirguis,2,NA,NA
University of New Mexico,Wafaa Bilal,2,NA,NA
University of New Mexico,Tarek Al-Ghoussein,2,NA,NA
University of New South Wales,Khaled Sabsabi,2,NA,NA
University of Paris,Shirin Aliabadi,2,NA,NA
University of Paris VIII,Youssef Abdelkė,2,NA,NA
University of Pennsylvania,Ahmad Osman,2,NA,NA
University of Petra,Salwa Aleryani,2,NA,NA
University of Petroleum,Abdulmajid Ali Al-Jarouf,2,NA,NA
University of Queensland Art,Robert MacPherson,2,NA,NA
University of Reading,Farshid Maleki,2,NA,NA
University of Sharjah,Shaikha Al Mazrou,2,NA,NA
University of Southampton,Jawad Al Malhi,2,NA,NA
University of Teheran,Pantea Rahmani,2,NA,NA
University of Tehran,Rokni Haerizadeh,2,NA,NA
University of Texas,Nida Sinnokrot,2,NA,NA
University of Umea,Hayv Kahraman,2,NA,NA
University of Westminster,Keith Shiri,2,NA,NA
University of Wollongong,Ammar Al Attar,2,NA,NA
Uqbar Foundation,Cabinet,2,NA,NA
US State Department,Shahzia Sikander,2,NA,NA
USA,Hamra Abbas,1,-95.71289,37.09024
USA,CAMP,1,-95.71289,37.09024
USA,Oraib Toukan,1,-95.71289,37.09024
USA,Lawrence Abu Hamdan ,1,-95.71289,37.09024
USA,Gita Meh,1,-95.71289,37.09024
USA,Hala Elkoussy,1,-95.71289,37.09024
USA,Ala Ebtekar,1,-95.71289,37.09024
USA,Halil Altindere,1,-95.71289,37.09024
USA,Sama Alshaibi,1,-95.71289,37.09024
USA,Jalal Toufic,1,-95.71289,37.09024
USA,Basim Magdy ,1,-95.71289,37.09024
USA,Nil Yalter,1,-95.71289,37.09024
USA,Erin Ellen Kelly,1,-95.71289,37.09024
USA,Ayman Ramadan,1,-95.71289,37.09024
USA,Nicky Nodjoumi,1,-95.71289,37.09024
USA,Babak Golkar,1,-95.71289,37.09024
USA,Ziad Abillama,1,-95.71289,37.09024
USA,Haroon Mirza ,1,-95.71289,37.09024
USA,Jilali Gharbaoui,1,-95.71289,37.09024
USA,Jananne Al-Ani,1,-95.71289,37.09024
USA,Kassab Bachi,1,-95.71289,37.09024
USA,Sherin Guirguis,1,-95.71289,37.09024
USA,Burak Arikan,1,-95.71289,37.09024
USA,EFFAT ABDULLAH FADAG,1,-95.71289,37.09024
USA,Shadi Ghadirian,1,-95.71289,37.09024
USA,Susan Hefuna,1,-95.71289,37.09024
USA,Magdi Mostafa,1,-95.71289,37.09024
USA,Amir H. Fallah,1,-95.71289,37.09024
USA,Rashid Masharawi,1,-95.71289,37.09024
USA,Wael Shawky,1,-95.71289,37.09024
USA,Aisha Khalid,1,-95.71289,37.09024
USA,Graziella Rizkallah Toufic,1,-95.71289,37.09024
USA,Yusef A. Lateef,1,-95.71289,37.09024
USA,Mohanna Durra,1,-95.71289,37.09024
USA,Mariam Ghani,1,-95.71289,37.09024
USA,Shahzia Sikander,1,-95.71289,37.09024
USA,Shohreh Mehran,1,-95.71289,37.09024
USA,Khalil Rabah,1,-95.71289,37.09024
USA,Jessica Mein,1,-95.71289,37.09024
USA,Wafaa Bilal,1,-95.71289,37.09024
USA,Abdullah Hammas,1,-95.71289,37.09024
USA,Abdullah Al-Mazrook,1,-95.71289,37.09024
USA,Işıl Eğrikavuk,1,-95.71289,37.09024
USA,Shirin Neshat,1,-95.71289,37.09024
USA,Raeda Saadeh,1,-95.71289,37.09024
USA,Melik Ohanian,1,-95.71289,37.09024
USA,Hayv Kahraman,1,-95.71289,37.09024
USA,Aras Özgün,1,-95.71289,37.09024
USA,Khalid al-Jader,1,-95.71289,37.09024
USA,Raqs Media Collective,1,-95.71289,37.09024
USA,Walid Raad,1,-95.71289,37.09024
USA,Latifa Echakhch,1,-95.71289,37.09024
USA,Zahra Bu Ali,1,-95.71289,37.09024
USA,Fahrelnissa Zeid,1,-95.71289,37.09024
USA,Saddek Wasil,1,-95.71289,37.09024
USA,Shaikha Al Mazrou,1,-95.71289,37.09024
USA,Raed Yassin,1,-95.71289,37.09024
USA,Runa Islam,1,-95.71289,37.09024
USA,Lamia Joreige,1,-95.71289,37.09024
USA,Hend Al-Mansour,1,-95.71289,37.09024
USA,Haig Aivazian,1,-95.71289,37.09024
USA,Basir Mahmood ,1,-95.71289,37.09024
USA,Shaweesh,1,-95.71289,37.09024
USA,Sahand Hesamiyan,1,-95.71289,37.09024
USA,Mohammed Al Ghamdi,1,-95.71289,37.09024
USA,Khaled Hourani,1,-95.71289,37.09024
USA,Jumana Manna ,1,-95.71289,37.09024
USA,Samira Badran,1,-95.71289,37.09024
USA,Meriç Algün Ringborg ,1,-95.71289,37.09024
USA,Monir Shahroudy Farmanfarmaian,1,-95.71289,37.09024
USA,Nida Sinnokrot,1,-95.71289,37.09024
USA,David Claerbout,1,-95.71289,37.09024
USA,Salwa Aleryani,1,-95.71289,37.09024
USA,Zena el Khalil,1,-95.71289,37.09024
USA,Jowhara AlSaud,1,-95.71289,37.09024
USA,Anri Sala,1,-95.71289,37.09024
USA,Jayce Salloum,1,-95.71289,37.09024
USA,Nargess Hashemi,1,-95.71289,37.09024
Utrecht,Lize Mogel,1,5.12142,52.09074
Utrecht,Lawrence Abu Hamdan ,1,5.12142,52.09074
Valencia,Gita Meh,1,-0.3762881,39.46991
Valencia,Derek Ogbourne,1,-0.3762881,39.46991
Vancouver,Adel Abidin,1,-122.6615,45.63873
Vancouver,Jayce Salloum,1,-122.6615,45.63873
Vancouver,Susan Hefuna,1,-122.6615,45.63873
Vancouver,Babak Golkar,1,-122.6615,45.63873
Vancouver,Hazar Bogary,1,-122.6615,45.63873
Vancouver,Nil Yalter,1,-122.6615,45.63873
Vancouver,Ahmad Konash,1,-122.6615,45.63873
Vancouver,Meriç Algün Ringborg ,1,-122.6615,45.63873
VASL,Hamra Abbas,2,NA,NA
Vatican,Mohanna Durra,1,12.45339,41.90292
Vatican,Daoud Corm,1,12.45339,41.90292
Vehicle Systems,Musaed Alhulis,2,NA,NA
Venice,Abdullah Al Saadi,1,12.31552,45.44085
Venice,Mona Hatoum,1,12.31552,45.44085
Venice,Driss Ouadahi,1,12.31552,45.44085
Venice,Khalil Rabah,1,12.31552,45.44085
Venice,Mohammed Kazem,1,12.31552,45.44085
Venice,Burak Arikan,1,12.31552,45.44085
Venice,Keith Shiri,1,12.31552,45.44085
Venice,Sherin Guirguis,1,12.31552,45.44085
Venice,Karim Aïnouz,1,12.31552,45.44085
Venice,Sarah Abu Abdallah,1,12.31552,45.44085
Venice,Haris Epaminonda,1,12.31552,45.44085
Venice,Farid Belkahia,1,12.31552,45.44085
Venice,Fateh Moudarres,1,12.31552,45.44085
Venice,Abdulnasser Gharem,1,12.31552,45.44085
Venice,Manal Dowayan,1,12.31552,45.44085
Venice,René Gabri,1,12.31552,45.44085
Venice,Rachid Koraïchi,1,12.31552,45.44085
Venice,Tarek Al-Ghoussein,1,12.31552,45.44085
Venice,Adel Abdessemed,1,12.31552,45.44085
Venice,Abbas Kiarostami,1,12.31552,45.44085
Venice,Yazan Khalili,1,12.31552,45.44085
Venice,Fouad Elkoury,1,12.31552,45.44085
Venice,Sherif El Azma,1,12.31552,45.44085
Venice,Almagul Menlibayeva,1,12.31552,45.44085
Venice,Ragheb Ayad,1,12.31552,45.44085
Venice Biennale,Yto Barrada,2,NA,NA
Venice Biennale,Mounira Al Solh,2,NA,NA
Venice Biennale,Adel Abidin,2,NA,NA
Venice Biennale,Yazan Khalili,2,NA,NA
Venice Biennale,Lamya Gargash,2,NA,NA
Venice Biennale,Ahmed Alsoudani,2,NA,NA
Venice Biennale,Abdulnasser Gharem,2,NA,NA
Venice Biennale,Ahmad Osman,2,NA,NA
Venice Biennale,Taysir Batniji,2,NA,NA
Venice Biennale,Haroon Mirza ,2,NA,NA
Venice Biennale,Jawad Al Malhi,2,NA,NA
Venice Biennale,Tarek Al-Ghoussein,2,NA,NA
Venice Biennale,Rosalind Nashashibi,2,NA,NA
Venice Biennale,Youssef Nabil,2,NA,NA
Venice Biennale,Susan Hefuna,2,NA,NA
Venice Biennale,Abdullah Al Saadi,2,NA,NA
Venice Biennale,Akram Zaatari,2,NA,NA
Venice Biennale,Artur Żmijewski,2,NA,NA
Venice Biennale,Ebtisam Abdulaziz,2,NA,NA
Venice Biennale,Shahzia Sikander,2,NA,NA
Venice Biennale,Fayçal Baghriche ,2,NA,NA
Venice Biennale,Shirin Neshat,2,NA,NA
Venice Biennale,Fouad Elkoury,2,NA,NA
Venice Biennale,Hamed Owais,2,NA,NA
Venice Biennale,Jumana Emil Abboud,2,NA,NA
Venice Biennale,Lamia Joreige,2,NA,NA
Venice Biennale,Maha Maamoun,2,NA,NA
Venice Biennale,Walid Raad,2,NA,NA
Venice Biennale,Manal Al Dowayan,2,NA,NA
Venice Biennale,Zineb Sedira,2,NA,NA
Venice Biennale,Moataz Nasr,2,NA,NA
Venice Biennale,Mona Hatoum,2,NA,NA
Venice Biennale,Monir Shahroudy Farmanfarmaian,2,NA,NA
Venice Biennale,mounir fatmi,2,NA,NA
Venice Biennale,Emily Jacir,2,NA,NA
Venice Biennale,Aisha Khalid,2,NA,NA
Venice Biennale,Eungie Joo,2,NA,NA
Vermont Studio Center,Hamra Abbas,2,NA,NA
Versailles,Daoud Corm,1,2.130122,48.80141
Victoria,Idris Khan,1,NA,NA
Victoria,Raafat Ishak,1,NA,NA
Victoria,Rachid Koraïchi,1,NA,NA
Victoria & Albert Museum,Walid Siti,2,NA,NA
Victoria & Albert Museum,Hamra Abbas,2,NA,NA
Victoria & Albert Museum,Tarek Al-Ghoussein,2,NA,NA
Victoria & Albert Museum,Ahmed Mater,2,NA,NA
Victoria & Albert Museum,Hasan and Husain Essop,2,NA,NA
Victoria & Albert Museum,Zineb Sedira,2,NA,NA
Victoria & Albert Museum,Imran Qureshi,2,NA,NA
Vienna,Wafaa Bilal,1,16.37382,48.20817
Vienna,Niyaz-Azadikhah,1,16.37382,48.20817
Vienna,Ayşe Erkmen,1,16.37382,48.20817
Vienna,Basim Magdy ,1,16.37382,48.20817
Vienna,:mentalKLINIK,1,16.37382,48.20817
Vienna,Runa Islam,1,16.37382,48.20817
Vienna,David Claerbout,1,16.37382,48.20817
Vienna,Susan Hefuna,1,16.37382,48.20817
Vienna,Nevin Aladag,1,16.37382,48.20817
Vienna,Rashid Masharawi,1,16.37382,48.20817
Vienna,Meriç Algün Ringborg ,1,16.37382,48.20817
Vienna,Cevdet Erek,1,16.37382,48.20817
Vienna,Taysir Batniji,1,16.37382,48.20817
Vietnam,Reza Aramesh,1,108.2772,14.05832
Vigo,Basim Magdy ,1,-8.720727,42.2406
Villa Romana,Setareh Shahbazi,2,NA,NA
Virginia,Diana Al Hadid,1,-78.65689,37.43157
Virginia Commonwealth University,Diana Al Hadid,2,NA,NA
Vitra Design Museum,Reem Al Ghaith,2,NA,NA
Vitra Design Museum,Lamya Gargash,2,NA,NA
Vorhees Zimmerli Museum,Nabil Nahas,2,NA,NA
Wabar,Shadia Alem,1,132.4803,-3.041569
Wales,Meriç Algün Ringborg ,1,-3.783712,52.13066
Walker Art Center,Yto Barrada,2,NA,NA
Walla Walla University,Mehran Mesbah,2,NA,NA
Wallflower Press,Jayce Salloum,2,NA,NA
Warsaw,Ahmed Cherkaoui,1,21.01223,52.22968
"Washington, DC",Pouran-Jinchi,1,-77.03687,38.90719
"Washington, DC",Mona Saudi,1,-77.03687,38.90719
"Washington, DC",Edgar Endress,1,-77.03687,38.90719
"Washington, DC",Mohanna Durra,1,-77.03687,38.90719
"Washington, DC",Tanbak,1,-77.03687,38.90719
"Washington, DC",Walid Siti,1,-77.03687,38.90719
"Washington, DC",Nil Yalter,1,-77.03687,38.90719
"Washington, DC",Samira Badran,1,-77.03687,38.90719
"Washington, DC",Rachid Koraïchi,1,-77.03687,38.90719
"Washington, DC",Marwan Sahmarani,1,-77.03687,38.90719
"Washington, DC",Mariam Ghani,1,-77.03687,38.90719
"Washington, DC",Huda Totonji,1,-77.03687,38.90719
"Washington, DC",Jananne Al-Ani,1,-77.03687,38.90719
"Washington, DC",Simryn Gill,1,-77.03687,38.90719
"Washington, DC",Shaikha Al Mazrou,1,-77.03687,38.90719
"Washington, DC",Shahzia Sikander,1,-77.03687,38.90719
Watermill Center (USA),Abbas Akhavan,2,NA,NA
WDR Orchestra,Yusef A. Lateef,2,NA,NA
Wellesley College,Jowhara AlSaud,2,NA,NA
West Bank,Sliman Mansour,1,35.30272,31.94657
West Bank,Yto Barrada,1,35.30272,31.94657
West Bank,Nida Sinnokrot,1,35.30272,31.94657
Western Front,Abbas Akhavan,1,-87.97131,33.96953
White Columns & Queens Museum,Cabinet,2,NA,NA
Whitechapel,Jayce Salloum,1,-0.0707284,51.51395
Whitechapel,Walid Raad,1,-0.0707284,51.51395
Whitechapel,Amar Kanwar,1,-0.0707284,51.51395
Whitechapel,Rasheed Araeen,1,-0.0707284,51.51395
Whitechapel,Jalal Toufic,1,-0.0707284,51.51395
